antecedent,consequent,support,confidence,lift
"('21931',)","('85099B', '85099C')",0.017383377341883565,0.2490990990990991,7.385219515881212
"('85099B', '85099C')","('21931',)",0.017383377341883565,0.5153774464119292,7.385219515881212
"('22385',)","('20713',)",0.01018483591097699,0.2869796279893711,7.37431011760733
"('20713',)","('22385',)",0.01018483591097699,0.2617124394184168,7.37431011760733
"('84992',)","('21213',)",0.013202565069784986,0.3148425787106447,7.3483287703177025
"('21213',)","('84992',)",0.013202565069784986,0.30814380044020545,7.3483287703177025
"('20726', '22382')","('20725',)",0.014522821576763486,0.6328767123287671,7.315797228416694
"('21976',)","('21212',)",0.014868603042876901,0.621550591327201,7.301612781130324
"('21929', '85099B')","('21931',)",0.013579781214635987,0.508833922261484,7.291452583325375
"('85099B', '85099F')","('20713',)",0.01018483591097699,0.28371278458844135,7.290364380716879
"('20713',)","('85099B', '85099F')",0.01018483591097699,0.2617124394184168,7.290364380716879
"('20728', '85099B')","('20725',)",0.011002137558154155,0.6306306306306306,7.289833438089251
"('21977',)","('22417',)",0.012102351313969572,0.2143652561247216,7.277894906979342
"('22417',)","('21977',)",0.012102351313969572,0.41088580576307365,7.277894906979342
"('84991', '85123A')","('21212',)",0.01084496416446624,0.6193895870736086,7.2762265672029685
"('20728', '22384')","('20725',)",0.016597510373443983,0.6278240190249703,7.257390150153472
"('20713',)","('21931',)",0.019678108889727146,0.505654281098546,7.245889184822949
"('21931',)","('20713',)",0.019678108889727146,0.281981981981982,7.245889184822949
"('20711',)","('21928',)",0.010530617377090407,0.3336653386454183,7.245434643677848
"('21928',)","('20711',)",0.010530617377090407,0.22866894197952217,7.245434643677848
"('22411',)","('21931', '85099B')",0.019112284672450647,0.28924833491912466,7.239628662822339
"('21931', '85099B')","('22411',)",0.019112284672450647,0.4783634933123525,7.239628662822339
"('82600',)","('21175',)",0.013296869105997736,0.3634020618556701,7.229860157443762
"('21175',)","('82600',)",0.013296869105997736,0.26454033771106944,7.229860157443762
"('20728',)","('22384',)",0.026436564818307556,0.4433315761729046,7.228736084680902
"('22384',)","('20728',)",0.026436564818307556,0.43106099436186573,7.228736084680902
"('20727', '20728')","('20725',)",0.016628945052181567,0.6252955082742316,7.228161594920007
"('21930', '85099B')","('22411',)",0.01065635609204074,0.47746478873239434,7.226027525763526
"('20972',)","('22147',)",0.010404878662140073,0.24683072334079045,7.223715704615663
"('22147',)","('20972',)",0.010404878662140073,0.3045078196872125,7.223715704615663
"('22382', '22384')","('20725',)",0.015245819187727902,0.6241956241956242,7.215447382598546
"('22112',)","('22111',)",0.018923676600025148,0.3646274984857662,7.213638048401241
"('22111',)","('22112',)",0.018923676600025148,0.3743781094527363,7.213638048401241
"('22383',)","('20725', '20727')",0.018263548346535898,0.26053811659192827,7.207163969584714
"('20725', '20727')","('22383',)",0.018263548346535898,0.5052173913043478,7.207163969584714
"('20727', '22355')","('20725',)",0.01027913994718974,0.6228571428571429,7.199975083056478
"('21181',)","('21175',)",0.019772412925939897,0.36149425287356324,7.1919044230230105
"('21175',)","('21181',)",0.019772412925939897,0.39337085678549094,7.1919044230230105
"('21929',)","('85099B', '85099F')",0.012290959386395071,0.2580858085808581,7.189339529399525
"('85099B', '85099F')","('21929',)",0.012290959386395071,0.3423817863397548,7.189339529399525
"('20727', '85099B')","('20725',)",0.012699610209983654,0.6215384615384615,7.1847316636851515
"('82494L',)","('82483',)",0.014962907079089652,0.24934520691461498,7.178434137889351
"('82483',)","('82494L',)",0.014962907079089652,0.4307692307692308,7.178434137889351
"('20724', '22383')","('20725',)",0.010342009304664907,0.620754716981132,7.1756718955682315
"('20726',)","('22382',)",0.02294731547843581,0.43764988009592326,7.154428564034692
"('22382',)","('20726',)",0.02294731547843581,0.3751284686536485,7.154428564034692
"('21931', '85099B')","('21929',)",0.013579781214635987,0.33988985051140835,7.137013811530641
"('21929',)","('21931', '85099B')",0.013579781214635987,0.2851485148514851,7.137013811530641
"('20724', '20725')","('20727',)",0.011033572236891739,0.503586800573888,7.126380471466427
"('20727', '22382')","('20725',)",0.016534641015968816,0.6159250585480094,7.119843009639997
"('22662',)","('20728',)",0.01181943920533132,0.42437923250564336,7.116685368724051
"('20724', '20727')","('20725',)",0.011033572236891739,0.6147110332749562,7.105809371563557
"('85099C',)","('85099B', '85099F')",0.014585690934238652,0.25508521165475534,7.105753724309174
"('85099B', '85099F')","('85099C',)",0.014585690934238652,0.4063047285464098,7.105753724309174
"('21928', '21929')","('21931',)",0.011002137558154155,0.49575070821529743,7.103973662047316
"('85099B', '85099F')","('21928',)",0.011693700490380989,0.3257443082311734,7.073432036484702
"('21928',)","('85099B', '85099F')",0.011693700490380989,0.25392491467576794,7.073432036484702
"('21166',)","('82600',)",0.01093926820067899,0.2587360594795539,7.071229831755644
"('82600',)","('21166',)",0.01093926820067899,0.29896907216494845,7.071229831755644
"('21166',)","('85150',)",0.010059097196026656,0.2379182156133829,7.034065311424662
"('85150',)","('21166',)",0.010059097196026656,0.29739776951672864,7.034065311424662
"('20728', '22383')","('20725',)",0.016817553124607067,0.6079545454545454,7.027707122093023
"('22383', '85099B')","('22386',)",0.01037344398340249,0.4661016949152542,7.027311430636998
"('20713',)","('21930',)",0.011033572236891739,0.2835218093699515,7.024451557380762
"('21930',)","('20713',)",0.011033572236891739,0.2733644859813084,7.024451557380762
"('84991',)","('21213',)",0.018294983025273482,0.30077519379844964,7.020000341244519
"('21213',)","('84991',)",0.018294983025273482,0.42699926632428464,7.020000341244519
"('82483',)","('82482',)",0.014931472400352069,0.4298642533936652,7.012739296902192
"('82482',)","('82483',)",0.014931472400352069,0.24358974358974358,7.012739296902192
"('85150',)","('85152',)",0.010624921413303156,0.3141263940520446,7.012623752690276
"('85152',)","('85150',)",0.010624921413303156,0.23719298245614034,7.012623752690276
"('20713', '85099B')","('22386',)",0.01075066012825349,0.46404341926729986,6.9962792671712535
"('85099C',)","('22386', '85099B')",0.01684898780334465,0.29466739967014843,6.995492028587137
"('22386', '85099B')","('85099C',)",0.01684898780334465,0.4,6.995492028587137
"('22386', '85099B')","('21931',)",0.02055827989437948,0.4880597014925373,6.993763614360629
"('21931',)","('22386', '85099B')",0.02055827989437948,0.2945945945945946,6.993763614360629
"('21929', '85099B')","('85099C',)",0.01065635609204074,0.3992932862190813,6.983132502034863
"('85099C',)","('20711',)",0.012542436816295738,0.21935129191863662,6.950202488561422
"('20711',)","('85099C',)",0.012542436816295738,0.39741035856573703,6.950202488561422
"('20728', '22382')","('20725',)",0.014397082861813152,0.599476439790576,6.929703671009376
"('20725',)","('20727', '22383')",0.018263548346535898,0.21111918604651161,6.916708080856466
"('20727', '22383')","('20725',)",0.018263548346535898,0.5983522142121525,6.916708080856466
"('22383',)","('22382',)",0.029642902049541054,0.4228699551569507,6.912815525926472
"('22382',)","('22383',)",0.029642902049541054,0.4845837615621788,6.912815525926472
"('22114',)","('84029E',)",0.011253614988054822,0.23834886817576564,6.911899903744263
"('84029E',)","('22114',)",0.011253614988054822,0.3263445761166819,6.911899903744263
"('22384', '22386')","('20725',)",0.010813529485728656,0.5972222222222222,6.903645833333333
"('22386',)","('20711',)",0.014428517540550736,0.21753554502369668,6.8926700779819114
"('20711',)","('22386',)",0.014428517540550736,0.45717131474103584,6.8926700779819114
"('21929',)","('22386', '85099B')",0.01379982396579907,0.28976897689768977,6.8792020097532145
"('22386', '85099B')","('21929',)",0.01379982396579907,0.3276119402985075,6.8792020097532145
"('21928',)","('22411',)",0.020872626681755314,0.45324232081911264,6.859440870550719
"('22411',)","('21928',)",0.020872626681755314,0.31588962892483347,6.859440870550719
"('85152',)","('21174',)",0.010782094806991072,0.24070175438596492,6.842899205117351
"('21174',)","('85152',)",0.010782094806991072,0.3065236818588025,6.842899205117351
"('22411',)","('85099B', '85099C')",0.015214384508990318,0.2302568981921979,6.826591281724324
"('85099B', '85099C')","('22411',)",0.015214384508990318,0.451071761416589,6.826591281724324
"('22386', '85099B')","('22411',)",0.018955111278762732,0.45,6.8103710751665085
"('22411',)","('22386', '85099B')",0.018955111278762732,0.28686964795432923,6.8103710751665085
"('22379', '85099B')","('21931',)",0.01084496416446624,0.47520661157024796,6.809582309582311
"('82600',)","('21181',)",0.013611215893373569,0.37199312714776633,6.801060552198127
"('21181',)","('82600',)",0.013611215893373569,0.24885057471264369,6.801060552198127
"('20711', '22386')","('85099B',)",0.011410788381742738,0.7908496732026143,6.795923771993941
"('21928',)","('22385',)",0.011096441594366905,0.24095563139931742,6.789442467737011
"('22385',)","('21928',)",0.011096441594366905,0.312666076173605,6.789442467737011
"('22355', '22383')","('20725',)",0.01018483591097699,0.5869565217391305,6.7849785136501515
"('21929',)","('20711',)",0.01018483591097699,0.21386138613861386,6.776253402232653
"('20711',)","('21929',)",0.01018483591097699,0.32270916334661354,6.776253402232653
"('22383', '85099B')","('20725',)",0.01304539167609707,0.5861581920903954,6.775750147812377
"('21930',)","('22386',)",0.018137809631585566,0.44937694704049846,6.775156132347079
"('22386',)","('21930',)",0.018137809631585566,0.2734597156398104,6.775156132347079
"('20712',)","('22386',)",0.0169432918395574,0.4487926727726894,6.766347159357723
"('22386',)","('20712',)",0.0169432918395574,0.2554502369668246,6.766347159357723
"('21212',)","('21213',)",0.02464478813026531,0.2895125553914328,6.757133831336948
"('21213',)","('21212',)",0.02464478813026531,0.5752017608217168,6.757133831336948
"('85099B', '85099F')","('21931',)",0.016911857160819815,0.4711033274956217,6.7507833577886105
"('21931',)","('85099B', '85099F')",0.016911857160819815,0.24234234234234234,6.7507833577886105
"('21175',)","('85150',)",0.011473657739217906,0.22826766729205752,6.748746312170014
"('85150',)","('21175',)",0.011473657739217906,0.3392193308550186,6.748746312170014
"('20712', '22386')","('85099B',)",0.013296869105997736,0.7847866419294991,6.743822974894981
"('21975',)","('21212',)",0.021092669432918397,0.5735042735042735,6.737192743248873
"('21212',)","('21975',)",0.021092669432918397,0.24778434268833088,6.737192743248873
"('20724', '20725')","('22383',)",0.010342009304664907,0.4720229555236729,6.733629713506316
"('22379', '22386')","('85099B',)",0.01181943920533132,0.7833333333333333,6.7313344138303615
"('85099F',)","('20725', '85099B')",0.011756569847856155,0.21298405466970388,6.72167534439744
"('20725', '85099B')","('85099F',)",0.011756569847856155,0.37103174603174605,6.72167534439744
"('20713', '85099B')","('22411',)",0.01027913994718974,0.44369063772048845,6.714884189897325
"('82486',)","('82494L',)",0.015685904690054066,0.40241935483870966,6.70600550871086
"('82494L',)","('82486',)",0.015685904690054066,0.2613933996856993,6.70600550871086
"('22384',)","('20726',)",0.021564189613982144,0.35161455663762176,6.705972587383707
"('20726',)","('22384',)",0.021564189613982144,0.41127098321342925,6.705972587383707
"('21929',)","('20712',)",0.012039481956494404,0.2528052805280528,6.696287747009505
"('20712',)","('21929',)",0.012039481956494404,0.3189009159034138,6.696287747009505
"('22111',)","('22113',)",0.010121966553501824,0.20024875621890548,6.684484189754272
"('22113',)","('22111',)",0.010121966553501824,0.3378803777544596,6.684484189754272
"('21928', '22386')","('85099B',)",0.014931472400352069,0.7748776508972267,6.658673103820253
"('20712',)","('21928',)",0.011567961775430655,0.3064113238967527,6.653622550036516
"('21928',)","('20712',)",0.011567961775430655,0.25119453924914675,6.653622550036516
"('21181',)","('85152',)",0.01628316358606815,0.29770114942528736,6.645943133696309
"('85152',)","('21181',)",0.01628316358606815,0.36350877192982456,6.645943133696309
"('21929',)","('85099B', '85099C')",0.01065635609204074,0.22376237623762377,6.634043534828786
"('85099B', '85099C')","('21929',)",0.01065635609204074,0.31593662628145386,6.634043534828786
"('20727',)","('22384',)",0.028699861687413553,0.40613879003558717,6.622289691754023
"('22384',)","('20727',)",0.028699861687413553,0.46796514607893386,6.622289691754023
"('20728',)","('22383',)",0.027662517289073305,0.46389035318924615,6.617614311953498
"('22383',)","('20728',)",0.027662517289073305,0.39461883408071746,6.617614311953498
"('20726',)","('20727',)",0.024519049415314974,0.4676258992805755,6.61748892700786
"('20727',)","('20726',)",0.024519049415314974,0.3469750889679715,6.61748892700786
"('22112',)","('84029G',)",0.010687790770778322,0.2059357964869776,6.610726092677831
"('84029G',)","('22112',)",0.010687790770778322,0.343087790110999,6.610726092677831
"('21212',)","('84991',)",0.034200930466490635,0.4017725258493353,6.605264905591244
"('84991',)","('21212',)",0.034200930466490635,0.5622739018087856,6.605264905591244
"('20725', '21212')","('20727',)",0.01009053187476424,0.46656976744186046,6.602543346023339
"('84029E',)","('22111',)",0.011505092417955488,0.33363719234275296,6.600538782840582
"('22111',)","('84029E',)",0.011505092417955488,0.22761194029850745,6.600538782840582
"('22384',)","('20725', '85099B')",0.012825348924933987,0.20912352639671963,6.599838910448854
"('20725', '85099B')","('22384',)",0.012825348924933987,0.40476190476190477,6.599838910448854
"('22382', '22383')","('20725',)",0.016911857160819815,0.5705196182396607,6.594974598633751
"('22386', '85099F')","('85099B',)",0.017760593486734564,0.7666214382632293,6.587725876291152
"('20728',)","('22382',)",0.024016094555513644,0.40274117026884554,6.583762645730995
"('22382',)","('20728',)",0.024016094555513644,0.3926002055498458,6.583762645730995
"('21485',)","('22112',)",0.013736954608323903,0.3416731821735731,6.583468971111876
"('22112',)","('21485',)",0.013736954608323903,0.2646880678376741,6.583468971111876
"('21928',)","('85099C',)",0.0173205079844084,0.37610921501706485,6.577672538825106
"('85099C',)","('21928',)",0.0173205079844084,0.302913688840022,6.577672538825106
"('20711',)","('22411',)",0.01370551992958632,0.4342629482071713,6.572204047748114
"('22411',)","('20711',)",0.01370551992958632,0.20742150333016174,6.572204047748114
"('22646',)","('21232',)",0.011913743241544072,0.4661746617466175,6.570646140666104
"('85099F',)","('21929',)",0.017257638626933233,0.31264236902050113,6.564870655630483
"('21929',)","('85099F',)",0.017257638626933233,0.36237623762376237,6.564870655630483
"('20713',)","('22386', '85099B')",0.01075066012825349,0.2762520193861066,6.558305403515541
"('22386', '85099B')","('20713',)",0.01075066012825349,0.25522388059701495,6.558305403515541
"('85152',)","('82583',)",0.01065635609204074,0.23789473684210527,6.5523007518797
"('82583',)","('85152',)",0.01065635609204074,0.2935064935064935,6.5523007518797
"('22386', '85099C')","('85099B',)",0.01684898780334465,0.7624466571834992,6.551851177288352
"('20712',)","('22379',)",0.011473657739217906,0.3039134054954205,6.545763883290668
"('22379',)","('20712',)",0.011473657739217906,0.24712254570074474,6.545763883290668
"('20713', '85099F')","('85099B',)",0.01018483591097699,0.7605633802816901,6.535667815645901
"('22411',)","('21929',)",0.02055827989437948,0.3111322549952426,6.533161251424857
"('21929',)","('22411',)",0.02055827989437948,0.4316831683168317,6.533161251424857
"('22411',)","('22385',)",0.015308688545203068,0.23168411037107517,6.528197448294636
"('22385',)","('22411',)",0.015308688545203068,0.43135518157661645,6.528197448294636
"('22411',)","('20712',)",0.01628316358606815,0.24643196955280686,6.527471952884172
"('20712',)","('22411',)",0.01628316358606815,0.43130724396336384,6.527471952884172
"('20724', '85099B')","('21931',)",0.01018483591097699,0.4550561797752809,6.520832068023079
"('85099C', '85099F')","('85099B',)",0.014585690934238652,0.7581699346405228,6.515100475630555
"('22662',)","('22384',)",0.011127876273104489,0.39954853273137697,6.514832354305773
"('20713',)","('85099C',)",0.014491386898025902,0.37237479806138934,6.5123623287129835
"('85099C',)","('20713',)",0.014491386898025902,0.25343595382078066,6.5123623287129835
"('85099C',)","('21930',)",0.015025776436564818,0.262781748213304,6.510602004798775
"('21930',)","('85099C',)",0.015025776436564818,0.37227414330218067,6.510602004798775
"('22384',)","('22382',)",0.024424745379102226,0.398257303946694,6.510463182503715
"('22382',)","('22384',)",0.024424745379102226,0.39928057553956836,6.510463182503715
"('20711', '21931')","('85099B',)",0.01257387149503332,0.7575757575757576,6.509994597514856
"('21929',)","('21930',)",0.012511002137558154,0.2627062706270627,6.508731994694797
"('21930',)","('21929',)",0.012511002137558154,0.3099688473520249,6.508731994694797
"('23206',)","('22383',)",0.013108261033572237,0.4562363238512035,6.508425979531158
"('20713', '22386')","('85099B',)",0.01075066012825349,0.7566371681415929,6.501929117482538
"('47566B',)","('47566',)",0.011882308562806488,0.5170998632010944,6.499399781964921
"('21928',)","('85099F',)",0.016503206337231232,0.3583617747440273,6.492143951114461
"('85099F',)","('21928',)",0.016503206337231232,0.2989749430523918,6.492143951114461
"('20712', '85099C')","('85099B',)",0.01018483591097699,0.7552447552447552,6.489963844907119
"('22417',)","('21212',)",0.01625172890733057,0.551760939167556,6.48176476986643
"('21977',)","('21212',)",0.03112033195020747,0.5512249443207127,6.475468215927072
"('21212',)","('21977',)",0.03112033195020747,0.3655834564254062,6.475468215927072
"('22456',)","('22457',)",0.010310574625927323,0.40443896424167697,6.471837188358263
"('20725', '85099F')","('85099B',)",0.011756569847856155,0.7525150905432596,6.466507309660231
"('22086',)","('22952',)",0.01313969571230982,0.21413934426229508,6.438753137686324
"('22952',)","('22086',)",0.01313969571230982,0.3950850661625709,6.438753137686324
"('21931', '22386')","('85099B',)",0.02055827989437948,0.7482837528604119,6.430146608858839
"('21931', '85099F')","('85099B',)",0.016911857160819815,0.7482614742698191,6.429955164633032
"('84992',)","('21212',)",0.02294731547843581,0.5472263868065967,6.428495501141601
"('21212',)","('84992',)",0.02294731547843581,0.2695716395864106,6.428495501141601
"('20719',)","('20726',)",0.013202565069784986,0.3349282296650718,6.387731919727375
"('20726',)","('20719',)",0.013202565069784986,0.2517985611510791,6.387731919727375
"('22662',)","('20727',)",0.012542436816295738,0.4503386004514673,6.372852116353237
"('20711', '22411')","('85099B',)",0.010153401232239406,0.7408256880733946,6.366058019716593
"('21929', '22386')","('85099B',)",0.01379982396579907,0.7403035413153457,6.361571111918903
"('20713', '22411')","('85099B',)",0.01027913994718974,0.7398190045248869,6.3574073938265
"('20726',)","('22383',)",0.023355966302024394,0.44544364508393286,6.354463335161467
"('22383',)","('20726',)",0.023355966302024394,0.33318385650224214,6.354463335161467
"('20713',)","('21928',)",0.011379353703005156,0.2924071082390953,6.349525547646485
"('21928',)","('20713',)",0.011379353703005156,0.24709897610921502,6.349525547646485
"('21928', '85099C')","('85099B',)",0.012793914246196404,0.7386569872958257,6.347421955660402
"('20725', '22386')","('85099B',)",0.013296869105997736,0.7382198952879581,6.343665939735419
"('20712', '22411')","('85099B',)",0.012008047277756822,0.7374517374517374,6.337065011295158
"('20712', '21931')","('85099B',)",0.014711429649188985,0.7370078740157481,6.333250807182328
"('21977',)","('21213',)",0.015308688545203068,0.27115812917594656,6.328747179270148
"('21213',)","('21977',)",0.015308688545203068,0.3573000733675715,6.328747179270148
"('85099F',)","('22386',)",0.023167358229598894,0.41970387243735763,6.327781796197735
"('22386',)","('85099F',)",0.023167358229598894,0.34928909952606635,6.327781796197735
"('20725', '85099B')","('22386',)",0.013296869105997736,0.41964285714285715,6.3268618821936355
"('22386',)","('20725', '85099B')",0.013296869105997736,0.2004739336492891,6.3268618821936355
"('22386', '22411')","('85099B',)",0.018955111278762732,0.7362637362637363,6.326856287958395
"('21930',)","('21928',)",0.011756569847856155,0.29127725856697817,6.3249912283499725
"('21928',)","('21930',)",0.011756569847856155,0.2552901023890785,6.3249912283499725
"('20725', '85099B')","('20726',)",0.010499182698352823,0.33134920634920634,6.319472993034144
"('20726',)","('20725', '85099B')",0.010499182698352823,0.20023980815347722,6.319472993034144
"('20713', '85099C')","('85099B',)",0.01065635609204074,0.735357917570499,6.319072413223315
"('20728',)","('20727',)",0.026593738211995472,0.4459673168160253,6.3109930082524
"('20727',)","('20728',)",0.026593738211995472,0.3763345195729537,6.3109930082524
"('21928', '21931')","('85099B',)",0.014428517540550736,0.7344,6.310840842787683
"('21928',)","('22386',)",0.019269458066138563,0.4184300341296928,6.308576419779047
"('22386',)","('21928',)",0.019269458066138563,0.290521327014218,6.308576419779047
"('21174',)","('21175',)",0.011127876273104489,0.3163538873994638,6.293839816104905
"('21175',)","('21174',)",0.011127876273104489,0.22138836772983114,6.293839816104905
"('23206',)","('20728',)",0.010782094806991072,0.37527352297593,6.293200481238948
"('22090',)","('22083',)",0.012448132780082987,0.2612137203166227,6.280975714824188
"('22083',)","('22090',)",0.012448132780082987,0.29931972789115646,6.280975714824188
"('20726',)","('20725',)",0.02847981893625047,0.5431654676258992,6.278771750041828
"('20725',)","('20726',)",0.02847981893625047,0.32921511627906974,6.278771750041828
"('20725',)","('22384',)",0.03328932478310072,0.3848110465116279,6.274530503140905
"('22384',)","('20725',)",0.03328932478310072,0.5427985648385444,6.274530503140905
"('22720',)","('22666',)",0.011662265811643405,0.2994350282485876,6.270985594894054
"('22666',)","('22720',)",0.011662265811643405,0.24423963133640553,6.270985594894054
"('20725', '85099B')","('21931',)",0.013862693323274236,0.4375,6.269256756756756
"('21931', '22383')","('20725',)",0.011850873884068905,0.5408895265423243,6.252462797370792
"('21929',)","('22385',)",0.010562052055827989,0.22178217821782178,6.249189241333345
"('22385',)","('21929',)",0.010562052055827989,0.2976085031000886,6.249189241333345
"('20712',)","('85099C',)",0.013485477178423237,0.3572023313905079,6.247015154587596
"('85099C',)","('20712',)",0.013485477178423237,0.23584387025838371,6.247015154587596
"('20713',)","('85099F',)",0.013391173142210487,0.3441033925686591,6.233836631203977
"('85099F',)","('20713',)",0.013391173142210487,0.24259681093394078,6.233836631203977
"('22149',)","('20972',)",0.010813529485728656,0.26259541984732826,6.229444814454292
"('20972',)","('22149',)",0.010813529485728656,0.25652498135719615,6.229444814454292
"('22383',)","('22384',)",0.02675091160568339,0.38161434977578473,6.222406814488603
"('22384',)","('22383',)",0.02675091160568339,0.4361865709892363,6.222406814488603
"('22385', '22386')","('85099B',)",0.013108261033572237,0.7239583333333334,6.2211135872501355
"('85099F',)","('22411', '85099B')",0.012008047277756822,0.21753986332574032,6.217770109720083
"('22411', '85099B')","('85099F',)",0.012008047277756822,0.34321653189577717,6.217770109720083
"('20712', '20713')","('85099B',)",0.010593486734565572,0.723175965665236,6.214390550983924
"('22382',)","('20727',)",0.02684521564189614,0.43884892086330934,6.210258839191992
"('20727',)","('22382',)",0.02684521564189614,0.3798932384341637,6.210258839191992
"('21935',)","('21931',)",0.01181943920533132,0.43317972350230416,6.207348362187071
"('20724',)","('20718',)",0.011913743241544072,0.2160775370581528,6.198249421906183
"('20718',)","('20724',)",0.011913743241544072,0.3417493237150586,6.198249421906183
"('20719', '20724')","('20727',)",0.010562052055827989,0.4375,6.191169928825622
"('22111',)","('22114',)",0.014774299006664151,0.2922885572139303,6.190601585945108
"('22114',)","('22111',)",0.014774299006664151,0.3129161118508655,6.190601585945108
"('84029E',)","('22112',)",0.011065006915629323,0.32087511394712853,6.182725090785011
"('22112',)","('84029E',)",0.011065006915629323,0.21320411871592973,6.182725090785011
"('21930', '22386')","('85099B',)",0.01304539167609707,0.7192374350086655,6.180545997432649
"('21931', '85099C')","('85099B',)",0.017383377341883565,0.7191157347204161,6.179500203383543
"('23206',)","('22382',)",0.01084496416446624,0.3774617067833698,6.1705096691637005
"('22383',)","('20727',)",0.030523073054193387,0.4354260089686099,6.161820372468602
"('20727',)","('22383',)",0.030523073054193387,0.4319395017793594,6.161820372468602
"('20713', '21931')","('85099B',)",0.01408273607443732,0.7156549520766773,6.149761030649178
"('22909',)","('22086',)",0.011945177920281654,0.376984126984127,6.143759758001561
"('20724', '22355')","('20728',)",0.01009053187476424,0.3660205245153934,6.1380310626693175
"('23206',)","('20727',)",0.012448132780082987,0.43326039387308535,6.131174221481579
"('21210',)","('21212',)",0.015780208726266818,0.5218295218295218,6.130147986868814
"('21929', '85099F')","('85099B',)",0.012290959386395071,0.7122040072859745,6.120106396483366
"('20724', '22355')","('20727',)",0.011913743241544072,0.4321550741163056,6.115532570190353
"('21931',)","('21928',)",0.019646674210989562,0.28153153153153154,6.113365925652614
"('21928',)","('21931',)",0.019646674210989562,0.42662116040955633,6.113365925652614
"('22411', '85099F')","('85099B',)",0.012008047277756822,0.7100371747211895,6.101486386339948
"('21931', '22379')","('85099B',)",0.01084496416446624,0.7098765432098766,6.100106048782441
"('85099C',)","('85099F',)",0.01923802338740098,0.3364485981308411,6.095161049964873
"('85099F',)","('85099C',)",0.01923802338740098,0.34851936218678814,6.095161049964873
"('21928', '85099F')","('85099B',)",0.011693700490380989,0.7085714285714285,6.088890946978467
"('20711',)","('85099F',)",0.010593486734565572,0.33565737051792827,6.080827033551444
"('21931',)","('85099C',)",0.02417326794920156,0.3463963963963964,6.058033074305752
"('85099C',)","('21931',)",0.02417326794920156,0.422759758108851,6.058033074305752
"('22386', '85099B')","('22379',)",0.01181943920533132,0.28059701492537314,6.043569559110338
"('22379',)","('22386', '85099B')",0.01181943920533132,0.25457007447528773,6.043569559110338
"('22355',)","('20725', '22383')",0.01018483591097699,0.20584498094027953,6.040904551358093
"('20725', '22383')","('22355',)",0.01018483591097699,0.2988929889298893,6.040904551358093
"('82486',)","('82482',)",0.014428517540550736,0.37016129032258066,6.038754342431762
"('82482',)","('82486',)",0.014428517540550736,0.2353846153846154,6.038754342431762
"('22355', '22356')","('20727',)",0.01037344398340249,0.4258064516129032,6.025691654230283
"('22866',)","('22111',)",0.01009053187476424,0.30340264650283555,6.002391163276246
"('21928', '22411')","('85099B',)",0.014554256255501068,0.697289156626506,5.991940208158403
"('21929',)","('21931',)",0.01989815164089023,0.4178217821782178,5.987273213807867
"('21931',)","('21929',)",0.01989815164089023,0.2851351351351351,5.987273213807867
"('21931', '22411')","('85099B',)",0.019112284672450647,0.6956521739130435,5.977873299978859
"('21930', '85099C')","('85099B',)",0.010436313340877657,0.694560669456067,5.968493791662994
"('22411',)","('21931',)",0.027473909216647805,0.41579448144624165,5.958222542237766
"('21931',)","('22411',)",0.027473909216647805,0.39369369369369367,5.958222542237766
"('20725', '85099B')","('20724',)",0.010404878662140073,0.32837301587301587,5.955645599174676
"('21931', '22385')","('85099B',)",0.012982522318621903,0.6929530201342282,5.954678950975166
"('22411', '85099C')","('85099B',)",0.015214384508990318,0.6924177396280401,5.9500791823466255
"('21210',)","('21080',)",0.010593486734565572,0.3503118503118503,5.949877513144998
"('20724', '21212')","('20725',)",0.010027662517289074,0.5145161290322581,5.947597055513879
"('22385', '22411')","('85099B',)",0.010593486734565572,0.6919917864476386,5.946418884514392
"('21175',)","('82583',)",0.01084496416446624,0.21575984990619138,5.942642723130528
"('82583',)","('21175',)",0.01084496416446624,0.2987012987012987,5.942642723130528
"('20724', '22355')","('22383',)",0.011473657739217906,0.4161915621436716,5.937168598616359
"('21931',)","('22386',)",0.027473909216647805,0.39369369369369367,5.935632125016011
"('22386',)","('21931',)",0.027473909216647805,0.414218009478673,5.935632125016011
"('23199',)","('22386',)",0.01084496416446624,0.3924914675767918,5.9175064296459245
"('20725',)","('20727',)",0.0361498805482208,0.4178779069767442,5.913492872217165
"('20727',)","('20725',)",0.0361498805482208,0.5115658362989324,5.913492872217165
"('21930', '22411')","('85099B',)",0.01065635609204074,0.6876267748478702,5.908909497963384
"('85099C',)","('22385',)",0.011976612599019238,0.20945574491478836,5.9018655068461
"('22385',)","('85099C',)",0.011976612599019238,0.337466784765279,5.9018655068461
"('21929',)","('22386',)",0.018640764491386897,0.3914191419141914,5.901339214490169
"('22386',)","('21929',)",0.018640764491386897,0.28104265402843603,5.901339214490169
"('22386',)","('22411',)",0.025745001886080723,0.3881516587677725,5.8743485103331965
"('22411',)","('22386',)",0.025745001886080723,0.38962892483349193,5.8743485103331965
"('20725', '85099B')","('22383',)",0.01304539167609707,0.4117063492063492,5.873184924193893
"('22355', '22356')","('22383',)",0.010027662517289074,0.41161290322580646,5.871851873282223
"('21931',)","('85099F',)",0.022601534012322393,0.3238738738738739,5.867355168380225
"('85099F',)","('21931',)",0.022601534012322393,0.40945330296127563,5.867355168380225
"('21929', '21931')","('85099B',)",0.013579781214635987,0.6824644549763034,5.864548687656987
